Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS
Date,,,,,,
1999-01-12 00:00:00+00:00,2.2712361812591553,3.430000066757202,3.5999999046325684,3.369999885559082,3.450000047683716,47500
1999-01-13 00:00:00+00:00,2.2646141052246094,3.4200000762939453,3.4700000286102295,3.4000000953674316,3.4100000858306885,25500
1999-01-14 00:00:00+00:00,2.2248847484588623,3.359999895095825,3.4000000953674316,3.299999952316284,3.359999895095825,9000
1999-01-15 00:00:00+00:00,2.1123158931732178,3.190000057220459,3.4000000953674316,3.130000114440918,3.4000000953674316,31000
1999-01-18 00:00:00+00:00,2.158668041229248,3.259999990463257,3.259999990463257,3.1500000953674316,3.190000057220459,9000
1999-01-19 00:00:00+00:00,2.1851541996002197,3.299999952316284,3.3499999046325684,3.25,3.3499999046325684,7500
1999-01-20 00:00:00+00:00,2.1851541996002197,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0
1999-01-21 00:00:00+00:00,2.152045726776123,3.25,3.259999990463257,2.940000057220459,3.0999999046325684,10500
1999-01-22 00:00:00+00:00,2.158668041229248,3.259999990463257,3.380000114440918,3.2200000286102295,3.299999952316284,4500
1999-01-25 00:00:00+00:00,2.158668041229248,3.259999990463257,3.259999990463257,3.069999933242798,3.25,15500
1999-01-26 00:00:00+00:00,2.158668041229248,3.259999990463257,3.259999990463257,3.259999990463257,3.259999990463257,0
1999-01-27 00:00:00+00:00,2.1189379692077637,3.200000047683716,3.200000047683716,3.119999885559082,3.200000047683716,5000
1999-01-28 00:00:00+00:00,2.0924508571624756,3.1600000858306885,3.2799999713897705,3.1600000858306885,3.200000047683716,8500
1999-01-29 00:00:00+00:00,2.00636887550354,3.0299999713897705,3.240000009536743,3.0199999809265137,3.200000047683716,37000
1999-02-01 00:00:00+00:00,2.052720069885254,3.0999999046325684,3.119999885559082,3.0999999046325684,3.0999999046325684,7500
1999-02-02 00:00:00+00:00,2.1123158931732178,3.190000057220459,3.200000047683716,3.0199999809265137,3.200000047683716,34500
1999-02-03 00:00:00+00:00,2.099072217941284,3.1700000762939453,3.25,3.1500000953674316,3.240000009536743,60500
1999-02-04 00:00:00+00:00,2.052720069885254,3.0999999046325684,3.200000047683716,3.0999999046325684,3.200000047683716,30000
1999-02-05 00:00:00+00:00,2.052720069885254,3.0999999046325684,3.200000047683716,3.0199999809265137,3.180000066757202,27500
1999-02-08 00:00:00+00:00,2.0725860595703125,3.130000114440918,3.140000104904175,3.0999999046325684,3.0999999046325684,9500
1999-02-09 00:00:00+00:00,2.026233673095703,3.059999942779541,3.0999999046325684,3.0,3.0,9000
1999-02-10 00:00:00+00:00,1.999747633934021,3.0199999809265137,3.200000047683716,3.0,3.190000057220459,13000
1999-02-11 00:00:00+00:00,2.026233673095703,3.059999942779541,3.0999999046325684,3.0,3.0999999046325684,23000
1999-02-12 00:00:00+00:00,1.9865037202835083,3.0,3.0999999046325684,3.0,3.0,86500
1999-02-15 00:00:00+00:00,1.9865037202835083,3.0,3.0,3.0,3.0,3500
1999-02-16 00:00:00+00:00,1.993125557899475,3.009999990463257,3.109999895095825,3.009999990463257,3.109999895095825,4000
1999-02-17 00:00:00+00:00,1.999747633934021,3.0199999809265137,3.0799999237060547,3.0,3.0199999809265137,3000
1999-02-18 00:00:00+00:00,1.9865037202835083,3.0,3.0999999046325684,2.950000047683716,2.950000047683716,55000
1999-02-19 00:00:00+00:00,1.9865037202835083,3.0,3.049999952316284,2.9000000953674316,3.049999952316284,47500
1999-02-22 00:00:00+00:00,1.979882001876831,2.990000009536743,3.0999999046325684,2.799999952316284,3.0999999046325684,3500
1999-02-23 00:00:00+00:00,1.9070441722869873,2.880000114440918,2.9100000858306885,2.8399999141693115,2.9100000858306885,12500
1999-02-24 00:00:00+00:00,1.920286774635315,2.9000000953674316,2.9000000953674316,2.799999952316284,2.819999933242798,21000
1999-02-25 00:00:00+00:00,1.8871790170669556,2.8499999046325684,2.9600000381469727,2.8499999046325684,2.940000057220459,12500
1999-02-26 00:00:00+00:00,1.9070441722869873,2.880000114440918,2.9000000953674316,2.8399999141693115,2.9000000953674316,13500
1999-03-01 00:00:00+00:00,1.8805568218231201,2.8399999141693115,2.869999885559082,2.799999952316284,2.8499999046325684,50000
1999-03-02 00:00:00+00:00,1.8805568218231201,2.8399999141693115,2.8399999141693115,2.8399999141693115,2.8399999141693115,0
1999-03-03 00:00:00+00:00,2.324209451675415,3.509999990463257,3.5399999618530273,3.0399999618530273,3.0399999618530273,102500
1999-03-04 00:00:00+00:00,2.1983978748321533,3.319999933242798,3.5,3.119999885559082,3.5,284000
1999-03-05 00:00:00+00:00,2.1652889251708984,3.2699999809265137,3.490000009536743,3.200000047683716,3.490000009536743,271000
1999-03-08 00:00:00+00:00,2.1851541996002197,3.299999952316284,3.690000057220459,3.299999952316284,3.690000057220459,212000
1999-03-09 00:00:00+00:00,2.1189379692077637,3.200000047683716,3.5999999046325684,3.200000047683716,3.5899999141693115,119000
1999-03-10 00:00:00+00:00,2.0858287811279297,3.1500000953674316,3.200000047683716,2.940000057220459,2.940000057220459,19000
1999-03-11 00:00:00+00:00,1.9865037202835083,3.0,3.190000057220459,3.0,3.0999999046325684,61500
1999-03-12 00:00:00+00:00,1.9136650562286377,2.890000104904175,3.049999952316284,2.799999952316284,3.0,69500
1999-03-15 00:00:00+00:00,1.920286774635315,2.9000000953674316,3.0199999809265137,2.9000000953674316,3.0199999809265137,49500
1999-03-16 00:00:00+00:00,1.8805568218231201,2.8399999141693115,3.0199999809265137,2.799999952316284,2.9200000762939453,66000
1999-03-17 00:00:00+00:00,1.8739351034164429,2.8299999237060547,2.990000009536743,2.819999933242798,2.990000009536743,13500
1999-03-18 00:00:00+00:00,1.8739351034164429,2.8299999237060547,2.8299999237060547,2.8299999237060547,2.8299999237060547,0
1999-03-19 00:00:00+00:00,1.847448468208313,2.7899999618530273,2.8499999046325684,2.7699999809265137,2.8399999141693115,67000
1999-03-22 00:00:00+00:00,1.8540699481964111,2.799999952316284,2.9000000953674316,2.7799999713897705,2.9000000953674316,61500
1999-03-23 00:00:00+00:00,1.8739351034164429,2.8299999237060547,2.880000114440918,2.75,2.880000114440918,45000
1999-03-24 00:00:00+00:00,1.8540699481964111,2.799999952316284,2.819999933242798,2.740000009536743,2.799999952316284,51500
1999-03-25 00:00:00+00:00,1.8540699481964111,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0
1999-03-26 00:00:00+00:00,1.7348802089691162,2.619999885559082,2.759999990463257,2.5999999046325684,2.700000047683716,53000
1999-03-29 00:00:00+00:00,1.7348802089691162,2.619999885559082,2.619999885559082,2.619999885559082,2.619999885559082,0
1999-03-30 00:00:00+00:00,1.7746104001998901,2.680000066757202,2.7699999809265137,2.5999999046325684,2.75,23000
1999-03-31 00:00:00+00:00,1.8540699481964111,2.799999952316284,2.859999895095825,2.799999952316284,2.799999952316284,7500
1999-04-01 00:00:00+00:00,1.847448468208313,2.7899999618530273,2.799999952316284,2.6500000953674316,2.6500000953674316,4500
1999-04-02 00:00:00+00:00,1.847448468208313,2.7899999618530273,2.7899999618530273,2.7899999618530273,2.7899999618530273,0
1999-04-05 00:00:00+00:00,1.7547446489334106,2.6500000953674316,2.799999952316284,2.609999895095825,2.7899999618530273,9500
1999-04-06 00:00:00+00:00,1.7282578945159912,2.609999895095825,2.740000009536743,2.609999895095825,2.740000009536743,11500
1999-04-07 00:00:00+00:00,1.7547446489334106,2.6500000953674316,2.700000047683716,2.6500000953674316,2.690000057220459,10000
1999-04-08 00:00:00+00:00,1.7415014505386353,2.630000114440918,2.680000066757202,2.630000114440918,2.6500000953674316,13000
1999-04-09 00:00:00+00:00,1.7348802089691162,2.619999885559082,2.700000047683716,2.5999999046325684,2.640000104904175,9000
1999-04-12 00:00:00+00:00,1.7348802089691162,2.619999885559082,2.619999885559082,2.5999999046325684,2.609999895095825,1500
1999-04-13 00:00:00+00:00,1.7481237649917603,2.640000104904175,2.6500000953674316,2.5999999046325684,2.5999999046325684,5500
1999-04-14 00:00:00+00:00,1.7481237649917603,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,0
1999-04-15 00:00:00+00:00,1.7216367721557617,2.5999999046325684,2.700000047683716,2.5999999046325684,2.5999999046325684,6000
1999-04-16 00:00:00+00:00,1.7150150537490845,2.5899999141693115,2.609999895095825,2.5399999618530273,2.609999895095825,17500
1999-04-19 00:00:00+00:00,1.7481237649917603,2.640000104904175,2.640000104904175,2.5199999809265137,2.5999999046325684,11000
1999-04-20 00:00:00+00:00,1.7679883241653442,2.6700000762939453,2.690000057220459,2.5999999046325684,2.5999999046325684,16500
1999-04-21 00:00:00+00:00,1.7481237649917603,2.640000104904175,2.759999990463257,2.619999885559082,2.759999990463257,9000
1999-04-22 00:00:00+00:00,1.7547446489334106,2.6500000953674316,2.7100000381469727,2.5999999046325684,2.6500000953674316,7500
1999-04-23 00:00:00+00:00,1.7216367721557617,2.5999999046325684,2.6500000953674316,2.5999999046325684,2.5999999046325684,34500
1999-04-26 00:00:00+00:00,1.6355550289154053,2.4700000286102295,2.5999999046325684,2.4600000381469727,2.5,13000
1999-04-27 00:00:00+00:00,1.6355550289154053,2.4700000286102295,2.4700000286102295,2.4700000286102295,2.4700000286102295,0
1999-04-28 00:00:00+00:00,1.655419945716858,2.5,2.5999999046325684,2.5,2.5999999046325684,10500
1999-04-29 00:00:00+00:00,1.7150150537490845,2.5899999141693115,2.5999999046325684,2.5,2.5999999046325684,5000
1999-04-30 00:00:00+00:00,1.7150150537490845,2.5899999141693115,2.5899999141693115,2.5899999141693115,2.5899999141693115,0
1999-05-03 00:00:00+00:00,1.6686632633209229,2.5199999809265137,2.7300000190734863,2.5,2.5999999046325684,9500
1999-05-04 00:00:00+00:00,1.6819067001342773,2.5399999618530273,2.740000009536743,2.5399999618530273,2.740000009536743,152500
1999-05-05 00:00:00+00:00,1.7282578945159912,2.609999895095825,2.740000009536743,2.5999999046325684,2.740000009536743,15500
1999-05-06 00:00:00+00:00,1.761366605758667,2.6600000858306885,2.7300000190734863,2.5999999046325684,2.5999999046325684,16000
1999-05-07 00:00:00+00:00,1.820961594581604,2.75,2.75,2.5399999618530273,2.5399999618530273,6500
1999-05-10 00:00:00+00:00,1.847448468208313,2.7899999618530273,2.799999952316284,2.700000047683716,2.700000047683716,15000
1999-05-11 00:00:00+00:00,1.7944754362106323,2.7100000381469727,2.9000000953674316,2.7100000381469727,2.8399999141693115,39000
1999-05-12 00:00:00+00:00,1.7944754362106323,2.7100000381469727,2.759999990463257,2.700000047683716,2.7100000381469727,11000
1999-05-13 00:00:00+00:00,1.7746104001998901,2.680000066757202,2.799999952316284,2.6600000858306885,2.759999990463257,13000
1999-05-14 00:00:00+00:00,1.7878531217575073,2.700000047683716,2.8499999046325684,2.6500000953674316,2.6600000858306885,54500
1999-05-17 00:00:00+00:00,1.920286774635315,2.9000000953674316,2.9000000953674316,2.7100000381469727,2.7100000381469727,34000
1999-05-18 00:00:00+00:00,1.920286774635315,2.9000000953674316,2.9000000953674316,2.799999952316284,2.9000000953674316,9500
1999-05-19 00:00:00+00:00,2.0394766330718994,3.0799999237060547,3.0799999237060547,2.890000104904175,2.890000104904175,29000
1999-05-20 00:00:00+00:00,2.00636887550354,3.0299999713897705,3.25,3.0,3.1700000762939453,60500
1999-05-21 00:00:00+00:00,1.920286774635315,2.9000000953674316,3.0399999618530273,2.9000000953674316,3.0,9000
1999-05-24 00:00:00+00:00,1.8871790170669556,2.8499999046325684,2.9800000190734863,2.8399999141693115,2.9000000953674316,7000
1999-05-25 00:00:00+00:00,1.8871790170669556,2.8499999046325684,2.8499999046325684,2.5999999046325684,2.8499999046325684,54000
1999-05-26 00:00:00+00:00,1.8408269882202148,2.7799999713897705,2.799999952316284,2.7799999713897705,2.799999952316284,5000
1999-05-27 00:00:00+00:00,1.8275833129882812,2.759999990463257,2.799999952316284,2.75,2.799999952316284,2500
1999-05-28 00:00:00+00:00,1.7547446489334106,2.6500000953674316,2.799999952316284,2.5999999046325684,2.75,48000
1999-05-31 00:00:00+00:00,1.8540699481964111,2.799999952316284,2.809999942779541,2.7799999713897705,2.7799999713897705,42500
1999-06-01 00:00:00+00:00,1.9865037202835083,3.0,3.0999999046325684,2.9000000953674316,3.0999999046325684,110500
1999-06-02 00:00:00+00:00,1.9666388034820557,2.9700000286102295,3.0899999141693115,2.9200000762939453,3.0899999141693115,41000
1999-06-03 00:00:00+00:00,1.9732608795166016,2.9800000190734863,3.049999952316284,2.9000000953674316,2.9200000762939453,43500
1999-06-04 00:00:00+00:00,1.9269088506698608,2.9100000858306885,2.9600000381469727,2.859999895095825,2.9200000762939453,111500
1999-06-07 00:00:00+00:00,2.052720069885254,3.0999999046325684,3.5199999809265137,3.0,3.5,149500
1999-06-08 00:00:00+00:00,2.0196123123168945,3.049999952316284,3.180000066757202,2.9800000190734863,2.9800000190734863,59500
1999-06-09 00:00:00+00:00,2.052720069885254,3.0999999046325684,3.140000104904175,3.0999999046325684,3.0999999046325684,36000
1999-06-10 00:00:00+00:00,1.999747633934021,3.0199999809265137,3.119999885559082,3.0199999809265137,3.0799999237060547,97500
1999-06-11 00:00:00+00:00,1.9865037202835083,3.0,3.0799999237060547,2.9800000190734863,3.0799999237060547,38000
1999-06-14 00:00:00+00:00,1.8871790170669556,2.8499999046325684,2.9800000190734863,2.799999952316284,2.9800000190734863,6000
1999-06-15 00:00:00+00:00,1.8871790170669556,2.8499999046325684,2.890000104904175,2.799999952316284,2.819999933242798,9500
1999-06-16 00:00:00+00:00,2.0296075344085693,2.8499999046325684,2.9000000953674316,2.799999952316284,2.809999942779541,17000
1999-06-17 00:00:00+00:00,2.1221861839294434,2.9800000190734863,3.0,2.9000000953674316,2.9000000953674316,28000
1999-06-18 00:00:00+00:00,2.100820779800415,2.950000047683716,2.950000047683716,2.9000000953674316,2.950000047683716,6000
1999-06-21 00:00:00+00:00,2.1150643825531006,2.9700000286102295,2.9700000286102295,2.859999895095825,2.859999895095825,6500
1999-06-22 00:00:00+00:00,2.100820779800415,2.950000047683716,2.990000009536743,2.8499999046325684,2.990000009536743,4000
1999-06-23 00:00:00+00:00,2.4212865829467773,3.4000000953674316,3.5999999046325684,2.819999933242798,3.0,217500
1999-06-24 00:00:00+00:00,2.2076423168182373,3.0999999046325684,3.200000047683716,3.0899999141693115,3.200000047683716,71000
1999-06-25 00:00:00+00:00,2.2646143436431885,3.180000066757202,3.200000047683716,3.119999885559082,3.200000047683716,40500
1999-06-28 00:00:00+00:00,2.193399429321289,3.0799999237060547,3.180000066757202,3.0799999237060547,3.180000066757202,5500
1999-06-29 00:00:00+00:00,2.2432496547698975,3.1500000953674316,3.180000066757202,3.0199999809265137,3.0199999809265137,7500
1999-06-30 00:00:00+00:00,2.2076423168182373,3.0999999046325684,3.0999999046325684,2.9100000858306885,2.9100000858306885,7500
1999-07-01 00:00:00+00:00,2.2076423168182373,3.0999999046325684,3.190000057220459,3.069999933242798,3.190000057220459,3500
1999-07-02 00:00:00+00:00,2.2076423168182373,3.0999999046325684,3.1600000858306885,3.0799999237060547,3.0999999046325684,17000
1999-07-05 00:00:00+00:00,2.2147650718688965,3.109999895095825,3.1500000953674316,3.049999952316284,3.1500000953674316,41500
1999-07-06 00:00:00+00:00,2.2290074825286865,3.130000114440918,3.1500000953674316,3.0999999046325684,3.119999885559082,33000
1999-07-07 00:00:00+00:00,2.257492780685425,3.1700000762939453,3.200000047683716,3.0999999046325684,3.140000104904175,35000
1999-07-08 00:00:00+00:00,2.2503714561462402,3.1600000858306885,3.190000057220459,3.130000114440918,3.140000104904175,11500
1999-07-09 00:00:00+00:00,2.2432496547698975,3.1500000953674316,3.25,3.130000114440918,3.200000047683716,57500
1999-07-12 00:00:00+00:00,2.4640142917633057,3.4600000381469727,3.5999999046325684,3.200000047683716,3.2699999809265137,56500
1999-07-13 00:00:00+00:00,2.3571925163269043,3.309999942779541,3.4000000953674316,3.299999952316284,3.299999952316284,19500
1999-07-14 00:00:00+00:00,2.364314317703247,3.319999933242798,3.4000000953674316,3.2100000381469727,3.299999952316284,12000
1999-07-15 00:00:00+00:00,2.271735906600952,3.190000057220459,3.4700000286102295,3.1600000858306885,3.4700000286102295,90500
1999-07-16 00:00:00+00:00,2.3358287811279297,3.2799999713897705,3.299999952316284,3.1600000858306885,3.200000047683716,109500
1999-07-19 00:00:00+00:00,2.7987213134765625,3.930000066757202,4.090000152587891,3.5999999046325684,3.5999999046325684,306000
1999-07-20 00:00:00+00:00,2.649172067642212,3.7200000286102295,4.03000020980835,3.4000000953674316,4.0,172000
1999-07-21 00:00:00+00:00,2.7132644653320312,3.809999942779541,3.8499999046325684,3.4000000953674316,3.4200000762939453,56500
1999-07-22 00:00:00+00:00,2.649172067642212,3.7200000286102295,3.880000114440918,3.6600000858306885,3.6600000858306885,108000
1999-07-23 00:00:00+00:00,2.6135640144348145,3.6700000762939453,3.8499999046325684,3.630000114440918,3.6700000762939453,65000
1999-07-26 00:00:00+00:00,2.6278069019317627,3.690000057220459,3.799999952316284,3.5799999237060547,3.799999952316284,36500
1999-07-27 00:00:00+00:00,2.5779569149017334,3.619999885559082,3.75,3.5999999046325684,3.75,13500
1999-07-28 00:00:00+00:00,2.492499828338623,3.5,3.5799999237060547,3.440000057220459,3.5199999809265137,53000
1999-07-29 00:00:00+00:00,2.4212865829467773,3.4000000953674316,3.509999990463257,3.4000000953674316,3.5,91500
1999-07-30 00:00:00+00:00,2.350071430206299,3.299999952316284,3.5,3.299999952316284,3.440000057220459,220500
1999-08-02 00:00:00+00:00,2.378556966781616,3.3399999141693115,3.4000000953674316,3.3399999141693115,3.4000000953674316,7500
1999-08-03 00:00:00+00:00,2.278857707977295,3.200000047683716,3.4000000953674316,3.200000047683716,3.3499999046325684,148500
1999-08-04 00:00:00+00:00,2.3928003311157227,3.359999895095825,3.390000104904175,3.299999952316284,3.299999952316284,96500
1999-08-05 00:00:00+00:00,2.4141643047332764,3.390000104904175,3.4000000953674316,3.299999952316284,3.359999895095825,24500
1999-08-06 00:00:00+00:00,2.3144643306732178,3.25,3.319999933242798,3.240000009536743,3.319999933242798,32500
1999-08-09 00:00:00+00:00,2.385678291320801,3.3499999046325684,3.4000000953674316,3.319999933242798,3.4000000953674316,10000
1999-08-10 00:00:00+00:00,2.3358287811279297,3.2799999713897705,3.3399999141693115,3.2100000381469727,3.3399999141693115,35000
1999-08-11 00:00:00+00:00,2.3429501056671143,3.2899999618530273,3.299999952316284,3.2200000286102295,3.2799999713897705,71000
1999-08-12 00:00:00+00:00,2.3429501056671143,3.2899999618530273,3.3499999046325684,3.2200000286102295,3.2200000286102295,64500
1999-08-13 00:00:00+00:00,2.3429501056671143,3.2899999618530273,3.369999885559082,3.200000047683716,3.299999952316284,76000
1999-08-16 00:00:00+00:00,2.4212865829467773,3.4000000953674316,3.4000000953674316,3.2300000190734863,3.299999952316284,62000
1999-08-17 00:00:00+00:00,2.378556966781616,3.3399999141693115,3.4000000953674316,3.309999942779541,3.4000000953674316,71500
1999-08-18 00:00:00+00:00,2.5423500537872314,3.569999933242798,3.5999999046325684,3.4000000953674316,3.5,200500
1999-08-19 00:00:00+00:00,2.5067427158355713,3.5199999809265137,3.680000066757202,3.5,3.549999952316284,50000
1999-08-20 00:00:00+00:00,2.5423500537872314,3.569999933242798,3.5999999046325684,3.509999990463257,3.509999990463257,115500
1999-08-23 00:00:00+00:00,2.599321126937866,3.6500000953674316,3.740000009536743,3.5999999046325684,3.700000047683716,161000
1999-08-24 00:00:00+00:00,2.7061424255371094,3.799999952316284,3.799999952316284,3.700000047683716,3.799999952316284,186000
1999-08-25 00:00:00+00:00,2.620685577392578,3.680000066757202,3.9000000953674316,3.680000066757202,3.799999952316284,165500
1999-08-26 00:00:00+00:00,2.65629243850708,3.7300000190734863,3.7799999713897705,3.619999885559082,3.630000114440918,35500
1999-08-27 00:00:00+00:00,2.6135640144348145,3.6700000762939453,3.799999952316284,3.5999999046325684,3.799999952316284,63500
1999-08-30 00:00:00+00:00,2.649172067642212,3.7200000286102295,3.799999952316284,3.640000104904175,3.799999952316284,33500
1999-08-31 00:00:00+00:00,2.620685577392578,3.680000066757202,3.700000047683716,3.5999999046325684,3.640000104904175,30500
1999-09-01 00:00:00+00:00,2.599321126937866,3.6500000953674316,3.6500000953674316,3.509999990463257,3.5999999046325684,69500
1999-09-02 00:00:00+00:00,2.5779569149017334,3.619999885559082,3.640000104904175,3.559999942779541,3.5999999046325684,58000
1999-09-03 00:00:00+00:00,2.549471139907837,3.5799999237060547,3.5999999046325684,3.559999942779541,3.5999999046325684,32000
1999-09-06 00:00:00+00:00,2.570835590362549,3.609999895095825,3.6500000953674316,3.549999952316284,3.5999999046325684,88000
1999-09-07 00:00:00+00:00,2.5423500537872314,3.569999933242798,3.690000057220459,3.5,3.5,40000
1999-09-08 00:00:00+00:00,2.5352282524108887,3.559999942779541,3.5999999046325684,3.559999942779541,3.5999999046325684,14500
1999-09-09 00:00:00+00:00,2.5565929412841797,3.5899999141693115,3.6500000953674316,3.5399999618530273,3.549999952316284,59500
1999-09-10 00:00:00+00:00,2.570835590362549,3.609999895095825,3.6600000858306885,3.5999999046325684,3.5999999046325684,54500
1999-09-13 00:00:00+00:00,2.570835590362549,3.609999895095825,3.609999895095825,3.609999895095825,3.609999895095825,0
1999-09-14 00:00:00+00:00,2.563714027404785,3.5999999046325684,3.700000047683716,3.5999999046325684,3.700000047683716,17000
1999-09-15 00:00:00+00:00,2.563714027404785,3.5999999046325684,3.5999999046325684,3.559999942779541,3.5999999046325684,16500
1999-09-16 00:00:00+00:00,2.5423500537872314,3.569999933242798,3.609999895095825,3.559999942779541,3.559999942779541,32000
1999-09-17 00:00:00+00:00,2.549471139907837,3.5799999237060547,3.5999999046325684,3.549999952316284,3.559999942779541,52500
1999-09-20 00:00:00+00:00,2.5352282524108887,3.559999942779541,3.6600000858306885,3.559999942779541,3.5999999046325684,36500
1999-09-21 00:00:00+00:00,2.5281074047088623,3.549999952316284,3.5999999046325684,3.5,3.5899999141693115,18000
1999-09-22 00:00:00+00:00,2.499621629714966,3.509999990463257,3.5999999046325684,3.5,3.5,28000
1999-09-23 00:00:00+00:00,2.499621629714966,3.509999990463257,3.5899999141693115,3.5,3.5899999141693115,30500
1999-09-24 00:00:00+00:00,2.442650079727173,3.430000066757202,3.549999952316284,3.4000000953674316,3.5,69500
1999-09-27 00:00:00+00:00,2.435528039932251,3.4200000762939453,3.5,3.4000000953674316,3.4100000858306885,34000
1999-09-28 00:00:00+00:00,2.4711356163024902,3.4700000286102295,3.490000009536743,3.4000000953674316,3.4000000953674316,47500
1999-09-29 00:00:00+00:00,2.492499828338623,3.5,3.569999933242798,3.4200000762939453,3.5,82000
1999-09-30 00:00:00+00:00,2.478257417678833,3.4800000190734863,3.5,3.430000066757202,3.450000047683716,31500
1999-10-01 00:00:00+00:00,2.4568932056427,3.450000047683716,3.4600000381469727,3.4000000953674316,3.4200000762939453,93000
1999-10-04 00:00:00+00:00,2.485379219055176,3.490000009536743,3.5,3.4100000858306885,3.5,42000
1999-10-05 00:00:00+00:00,2.485379219055176,3.490000009536743,3.5,3.4100000858306885,3.4100000858306885,39500
1999-10-06 00:00:00+00:00,2.5067427158355713,3.5199999809265137,3.6500000953674316,3.4200000762939453,3.5,153500
1999-10-07 00:00:00+00:00,2.5423500537872314,3.569999933242798,3.75,3.559999942779541,3.700000047683716,98500
